lb_atom,lb_substituent_1,lb_substituent_2,linker,la_substituent_1,la_substituent_2,fragment_tokens,raw_smiles,is_valid,canonical_smiles,isomeric_smiles,failure_reasons,is_unique_valid,generation_count,snn_to_train,novel_vs_train,novel_vs_all_seed,novel_vs_templates,novel_vs_all_reference,stereo_novel_vs_train,stereo_novel_vs_all_reference,chemically_sane,sanity_reasons,formal_charge,heavy_atoms,is_neutral,is_single_component,has_LA,has_LB,LA_types,LB_types,excluded_LB_types,negative_flags,flp_tier,min_LA_LB_bonds,no_negative_flags,is_strict_flp_like,is_novel_flp_like,is_final_candidate,is_fragment_candidate
P,tert_butyl,cyclohexyl,C5,phenyl,p_tolyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C5><LA1_phenyl><LA2_p_tolyl>,Cc1ccc(B(CCCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)cc1,True,Cc1ccc(B(CCCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)cc1,Cc1ccc(B(CCCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)cc1,[],True,1,0.32727272727272727,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,False
P,tert_butyl,cyclohexyl,C6,phenyl,p_tolyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C6><LA1_phenyl><LA2_p_tolyl>,Cc1ccc(B(CCCCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)cc1,True,Cc1ccc(B(CCCCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)cc1,Cc1ccc(B(CCCCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)cc1,[],True,1,0.32727272727272727,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,False
P,tert_butyl,cyclohexyl,C1,phenyl,mesityl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C1><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,True,Cc1cc(C)c(B(CP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,Cc1cc(C)c(B(CP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,[],True,1,0.4528301886792453,True,True,False,False,True,False,True,[],0,28,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True
P,tert_butyl,cyclohexyl,C2,phenyl,mesityl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C2><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,True,Cc1cc(C)c(B(CCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,Cc1cc(C)c(B(CCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,[],True,1,0.43636363636363634,True,True,False,False,True,False,True,[],0,29,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True
P,tert_butyl,cyclohexyl,C3,phenyl,mesityl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C3><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,True,Cc1cc(C)c(B(CCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,Cc1cc(C)c(B(CCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,[],True,1,0.42105263157894735,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True
P,tert_butyl,cyclohexyl,C4,phenyl,mesityl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C4><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,True,Cc1cc(C)c(B(CCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,Cc1cc(C)c(B(CCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,[],True,1,0.41379310344827586,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True
P,tert_butyl,cyclohexyl,C5,phenyl,mesityl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C5><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CCCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,True,Cc1cc(C)c(B(CCCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,Cc1cc(C)c(B(CCCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,[],True,1,0.4067796610169492,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True
P,tert_butyl,cyclohexyl,C6,phenyl,mesityl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C6><LA1_phenyl><LA2_mesityl>,Cc1cc(C)c(B(CCCCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,True,Cc1cc(C)c(B(CCCCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,Cc1cc(C)c(B(CCCCCCP(C2CCCCC2)C(C)(C)C)c2ccccc2)c(C)c1,[],True,1,0.4067796610169492,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True
P,tert_butyl,cyclohexyl,C1,phenyl,pentafluorophenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C1><LA1_phenyl><LA2_pentafluorophenyl>,CC(C)(C)P(CB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,True,CC(C)(C)P(CB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,CC(C)(C)P(CB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,[],True,1,0.38636363636363635,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,False
P,tert_butyl,cyclohexyl,C2,phenyl,pentafluorophenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C2><LA1_phenyl><LA2_pentafluorophenyl>,CC(C)(C)P(CCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,True,CC(C)(C)P(CCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,CC(C)(C)P(CCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,[],True,1,0.4166666666666667,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True
P,tert_butyl,cyclohexyl,C3,phenyl,pentafluorophenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C3><LA1_phenyl><LA2_pentafluorophenyl>,CC(C)(C)P(CCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,True,CC(C)(C)P(CCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,CC(C)(C)P(CCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,[],True,1,0.40384615384615385,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True
P,tert_butyl,cyclohexyl,C4,phenyl,pentafluorophenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C4><LA1_phenyl><LA2_pentafluorophenyl>,CC(C)(C)P(CCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,True,CC(C)(C)P(CCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,CC(C)(C)P(CCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,[],True,1,0.45098039215686275,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,True
P,tert_butyl,cyclohexyl,C5,phenyl,pentafluorophenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C5><LA1_phenyl><LA2_pentafluorophenyl>,CC(C)(C)P(CCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,True,CC(C)(C)P(CCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,CC(C)(C)P(CCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,[],True,1,0.4423076923076923,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,True
P,tert_butyl,cyclohexyl,C6,phenyl,pentafluorophenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C6><LA1_phenyl><LA2_pentafluorophenyl>,CC(C)(C)P(CCCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,True,CC(C)(C)P(CCCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,CC(C)(C)P(CCCCCCB(c1ccccc1)c1c(F)c(F)c(F)c(F)c1F)C1CCCCC1,[],True,1,0.4423076923076923,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,True
P,tert_butyl,cyclohexyl,C1,phenyl,pentachlorophenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C1><LA1_phenyl><LA2_pentachlorophenyl>,CC(C)(C)P(CB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,True,CC(C)(C)P(CB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,CC(C)(C)P(CB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,[],True,1,0.3953488372093023,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,False
P,tert_butyl,cyclohexyl,C2,phenyl,pentachlorophenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C2><LA1_phenyl><LA2_pentachlorophenyl>,CC(C)(C)P(CCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,True,CC(C)(C)P(CCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,CC(C)(C)P(CCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,[],True,1,0.40425531914893614,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True
P,tert_butyl,cyclohexyl,C3,phenyl,pentachlorophenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C3><LA1_phenyl><LA2_pentachlorophenyl>,CC(C)(C)P(CCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,True,CC(C)(C)P(CCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,CC(C)(C)P(CCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,[],True,1,0.36363636363636365,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,False
P,tert_butyl,cyclohexyl,C4,phenyl,pentachlorophenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C4><LA1_phenyl><LA2_pentachlorophenyl>,CC(C)(C)P(CCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,True,CC(C)(C)P(CCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,CC(C)(C)P(CCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,[],True,1,0.3793103448275862,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,False
P,tert_butyl,cyclohexyl,C5,phenyl,pentachlorophenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C5><LA1_phenyl><LA2_pentachlorophenyl>,CC(C)(C)P(CCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,True,CC(C)(C)P(CCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,CC(C)(C)P(CCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,[],True,1,0.3728813559322034,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,False
P,tert_butyl,cyclohexyl,C6,phenyl,pentachlorophenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C6><LA1_phenyl><LA2_pentachlorophenyl>,CC(C)(C)P(CCCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,True,CC(C)(C)P(CCCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,CC(C)(C)P(CCCCCCB(c1ccccc1)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)C1CCCCC1,[],True,1,0.3728813559322034,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_polyhalogenated_aryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,False
P,tert_butyl,cyclohexyl,C1,phenyl,bis_cf3_phenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C1><LA1_phenyl><LA2_bis_cf3_phenyl>,CC(C)(C)P(CB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,True,CC(C)(C)P(CB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,CC(C)(C)P(CB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,[],True,1,0.5,True,True,False,False,True,False,True,[],0,33,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True
P,tert_butyl,cyclohexyl,C2,phenyl,bis_cf3_phenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C2><LA1_phenyl><LA2_bis_cf3_phenyl>,CC(C)(C)P(CCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,True,CC(C)(C)P(CCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,CC(C)(C)P(CCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,[],True,1,0.42,True,True,False,False,True,False,True,[],0,34,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,True
P,tert_butyl,cyclohexyl,C3,phenyl,bis_cf3_phenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C3><LA1_phenyl><LA2_bis_cf3_phenyl>,CC(C)(C)P(CCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,True,CC(C)(C)P(CCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,CC(C)(C)P(CCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,[],True,1,0.40384615384615385,True,True,False,False,True,False,True,[],0,35,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,True
P,tert_butyl,cyclohexyl,C4,phenyl,bis_cf3_phenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C4><LA1_phenyl><LA2_bis_cf3_phenyl>,CC(C)(C)P(CCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,True,CC(C)(C)P(CCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,CC(C)(C)P(CCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,[],True,1,0.39622641509433965,True,True,False,False,True,False,True,[],0,36,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,False
P,tert_butyl,cyclohexyl,C5,phenyl,bis_cf3_phenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C5><LA1_phenyl><LA2_bis_cf3_phenyl>,CC(C)(C)P(CCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,True,CC(C)(C)P(CCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,CC(C)(C)P(CCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,[],True,1,0.3888888888888889,True,True,False,False,True,False,True,[],0,37,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,False
P,tert_butyl,cyclohexyl,C6,phenyl,bis_cf3_phenyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C6><LA1_phenyl><LA2_bis_cf3_phenyl>,CC(C)(C)P(CCCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,True,CC(C)(C)P(CCCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,CC(C)(C)P(CCCCCCB(c1ccccc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CCCCC1,[],True,1,0.3888888888888889,True,True,False,False,True,False,True,[],0,38,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,False
P,tert_butyl,cyclohexyl,C1,p_tolyl,p_tolyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C1><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,Cc1ccc(B(CP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,[],True,1,0.3018867924528302,True,True,False,False,True,False,True,[],0,27,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,False
P,tert_butyl,cyclohexyl,C2,p_tolyl,p_tolyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C2><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,Cc1ccc(B(CCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,[],True,1,0.2909090909090909,True,True,False,False,True,False,True,[],0,28,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,False
P,tert_butyl,cyclohexyl,C3,p_tolyl,p_tolyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C3><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,Cc1ccc(B(CCCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,[],True,1,0.2807017543859649,True,True,False,False,True,False,True,[],0,29,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,False
P,tert_butyl,cyclohexyl,C4,p_tolyl,p_tolyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C4><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCCCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,Cc1ccc(B(CCCCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,[],True,1,0.2909090909090909,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,5,True,True,False,False,False
P,tert_butyl,cyclohexyl,C5,p_tolyl,p_tolyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C5><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCCCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCCCCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,Cc1ccc(B(CCCCCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,[],True,1,0.2857142857142857,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,6,True,True,False,False,False
P,tert_butyl,cyclohexyl,C6,p_tolyl,p_tolyl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C6><LA1_p_tolyl><LA2_p_tolyl>,Cc1ccc(B(CCCCCCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,True,Cc1ccc(B(CCCCCCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,Cc1ccc(B(CCCCCCP(C2CCCCC2)C(C)(C)C)c2ccc(C)cc2)cc1,[],True,1,0.2857142857142857,True,True,False,False,True,False,True,[],0,32,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,7,True,True,False,False,False
P,tert_butyl,cyclohexyl,C1,p_tolyl,mesityl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C1><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,[],True,1,0.4074074074074074,True,True,False,False,True,False,True,[],0,29,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,2,True,True,False,False,True
P,tert_butyl,cyclohexyl,C2,p_tolyl,mesityl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C2><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,[],True,1,0.39285714285714285,True,True,False,False,True,False,True,[],0,30,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,3,True,True,False,False,False
P,tert_butyl,cyclohexyl,C3,p_tolyl,mesityl,<LB_P><LB1_tert_butyl><LB2_cyclohexyl><LINKER_C3><LA1_p_tolyl><LA2_mesityl>,Cc1ccc(B(CCCP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,True,Cc1ccc(B(CCCP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,Cc1ccc(B(CCCP(C2CCCCC2)C(C)(C)C)c2c(C)cc(C)cc2C)cc1,[],True,1,0.3793103448275862,True,True,False,False,True,False,True,[],0,31,True,True,True,True,"['LA_B_aryl', 'LA_B_diaryl', 'LA_B_tricoordinate']",['LB_phosphine'],[],[],LA_LB_no_negative_flags,4,True,True,False,False,False
